Subj,Trial,OptionID,Choice,MFval,MBval,Choice2
40,8,7,0,0,7,0
40,8,8,1,0,9,0
40,8,9,0,0,1,0
40,8,10,0,1,13,0
40,8,11,0,1,3,0
40,8,12,0,1,12,0
40,8,13,0,1,10,0
40,8,14,0,0,2,0
41,1,1,0,1,14,10
41,1,2,0,0,3,0
41,1,3,0,1,12,0
41,1,4,0,0,5,0
41,1,5,0,1,2,0
41,1,6,0,0,8,0
41,1,7,0,1,9,0
41,1,8,0,0,10,0
41,1,9,0,1,4,0
41,1,10,1,0,13,0
41,1,11,0,0,11,0
41,1,12,0,0,6,0
41,1,13,0,1,7,0
41,1,14,0,1,1,0
41,2,1,0,1,13,7
41,2,2,0,0,11,0
41,2,3,0,1,8,0
41,2,4,0,0,4,0
41,2,5,0,1,1,0
41,2,6,0,0,3,0
41,2,7,1,1,14,0
41,2,8,0,0,5,0
41,2,9,0,1,12,0
41,2,10,0,0,10,0
41,2,11,0,0,6,0
41,2,12,0,0,7,0
41,2,13,0,1,2,0
41,2,14,0,1,9,0
41,3,1,0,1,14,7
41,3,2,0,0,2,0
41,3,3,0,1,3,0
41,3,4,0,0,5,0
41,3,5,0,1,4,0
41,3,6,0,0,9,0
41,3,7,1,1,13,0
41,3,8,0,0,1,0
41,3,9,0,1,7,0
41,3,10,0,0,6,0
41,3,11,0,0,11,0
41,3,12,0,0,10,0
41,3,13,0,1,12,0
41,3,14,0,1,8,0
41,4,1,0,1,13,14
41,4,2,0,0,6,0
41,4,3,0,1,1,0
41,4,4,0,0,5,0
41,4,5,0,1,3,0
41,4,6,0,0,7,0
41,4,7,0,1,10,0
41,4,8,0,0,4,0
41,4,9,0,1,2,0
41,4,10,0,0,12,0
41,4,11,0,0,8,0
41,4,12,0,0,9,0
41,4,13,0,1,11,0
41,4,14,1,1,14,0
41,5,1,0,1,9,12
41,5,2,0,0,14,0
41,5,3,0,1,11,0
41,5,4,0,0,6,0
41,5,5,0,1,2,0
41,5,6,0,0,10,0
41,5,7,0,1,4,0
41,5,8,0,0,12,0
41,5,9,0,1,1,0
41,5,10,0,0,3,0
41,5,11,0,0,5,0
41,5,12,1,0,13,0
41,5,13,0,1,7,0
41,5,14,0,1,8,0
41,6,1,0,1,11,8
41,6,2,0,0,7,0
41,6,3,0,1,8,0
41,6,4,0,0,10,0
41,6,5,0,1,3,0
41,6,6,0,0,9,0
41,6,7,0,1,14,0
41,6,8,1,0,12,0
41,6,9,0,1,1,0
41,6,10,0,0,6,0
41,6,11,0,0,2,0
41,6,12,0,0,5,0
41,6,13,0,1,13,0
41,6,14,0,1,4,0
41,7,1,0,1,3,12
41,7,2,0,0,2,0
41,7,3,0,1,9,0
41,7,4,0,0,14,0
41,7,5,0,1,12,0
41,7,6,0,0,1,0
41,7,7,0,1,8,0
41,7,8,0,0,10,0
41,7,9,0,1,13,0
41,7,10,0,0,5,0
41,7,11,0,0,7,0
41,7,12,1,0,11,0
41,7,13,0,1,4,0
41,7,14,0,1,6,0
41,8,1,0,1,11,3
41,8,2,0,0,8,0
41,8,3,1,1,14,0
41,8,4,0,0,5,0
41,8,5,0,1,6,0
41,8,6,0,0,4,0
41,8,7,0,1,7,0
41,8,8,0,0,9,0
41,8,9,0,1,1,0
41,8,10,0,0,13,0
41,8,11,0,0,3,0
41,8,12,0,0,12,0
41,8,13,0,1,10,0
41,8,14,0,1,2,0
42,1,1,0,1,14,3
42,1,2,0,1,3,0
42,1,3,1,1,12,0
42,1,4,0,0,5,0
42,1,5,0,0,2,0
42,1,6,0,1,8,0
42,1,7,0,0,9,0
42,1,8,0,1,10,0
42,1,9,0,1,4,0
42,1,10,0,0,13,0
42,1,11,0,0,11,0
42,1,12,0,1,6,0
42,1,13,0,0,7,0
42,1,14,0,0,1,0
42,2,1,1,1,13,1
42,2,2,0,1,11,0
42,2,3,0,1,8,0
42,2,4,0,0,4,0
42,2,5,0,0,1,0
42,2,6,0,1,3,0
42,2,7,0,0,14,0
42,2,8,0,1,5,0
42,2,9,0,1,12,0
42,2,10,0,0,10,0
42,2,11,0,0,6,0
42,2,12,0,1,7,0
42,2,13,0,0,2,0
42,2,14,0,0,9,0
42,3,1,0,1,14,6
42,3,2,0,1,2,0
42,3,3,0,1,3,0
42,3,4,0,0,5,0
42,3,5,0,0,4,0
42,3,6,1,1,9,0
42,3,7,0,0,13,0
42,3,8,0,1,1,0
42,3,9,0,1,7,0
42,3,10,0,0,6,0
42,3,11,0,0,11,0
42,3,12,0,1,10,0
42,3,13,0,0,12,0
42,3,14,0,0,8,0
42,4,1,0,1,13,6
42,4,2,0,1,6,0
42,4,3,0,1,1,0
42,4,4,0,0,5,0
42,4,5,0,0,3,0
42,4,6,1,1,7,0
42,4,7,0,0,10,0
42,4,8,0,1,4,0
42,4,9,0,1,2,0
42,4,10,0,0,12,0
42,4,11,0,0,8,0
42,4,12,0,1,9,0
42,4,13,0,0,11,0
42,4,14,0,0,14,0
42,5,1,0,1,9,11
42,5,2,0,1,14,0
42,5,3,0,1,11,0
42,5,4,0,0,6,0
42,5,5,0,0,2,0
42,5,6,0,1,10,0
42,5,7,0,0,4,0
42,5,8,0,1,12,0
42,5,9,0,1,1,0
42,5,10,0,0,3,0
42,5,11,1,0,5,0
42,5,12,0,1,13,0
42,5,13,0,0,7,0
42,5,14,0,0,8,0
42,6,1,0,1,11,2
42,6,2,1,1,7,0
42,6,3,0,1,8,0
42,6,4,0,0,10,0
42,6,5,0,0,3,0
42,6,6,0,1,9,0
42,6,7,0,0,14,0
42,6,8,0,1,12,0
42,6,9,0,1,1,0
42,6,10,0,0,6,0
42,6,11,0,0,2,0
42,6,12,0,1,5,0
42,6,13,0,0,13,0
42,6,14,0,0,4,0
42,7,1,0,1,3,3
42,7,2,0,1,2,0
42,7,3,1,1,9,0
42,7,4,0,0,14,0
42,7,5,0,0,12,0
42,7,6,0,1,1,0
42,7,7,0,0,8,0
42,7,8,0,1,10,0
42,7,9,0,1,13,0
42,7,10,0,0,5,0
42,7,11,0,0,7,0
42,7,12,0,1,11,0
42,7,13,0,0,4,0
42,7,14,0,0,6,0
42,8,1,0,1,11,3
42,8,2,0,1,8,0
42,8,3,1,1,14,0
42,8,4,0,0,5,0
42,8,5,0,0,6,0
42,8,6,0,1,4,0
42,8,7,0,0,7,0
42,8,8,0,1,9,0
42,8,9,0,1,1,0
42,8,10,0,0,13,0
42,8,11,0,0,3,0
42,8,12,0,1,12,0
42,8,13,0,0,10,0
42,8,14,0,0,2,0
43,1,1,1,1,14,1
43,1,2,0,0,3,0
43,1,3,0,1,12,0
43,1,4,0,0,5,0
43,1,5,0,0,2,0
43,1,6,0,0,8,0
43,1,7,0,0,9,0
43,1,8,0,0,10,0
43,1,9,0,1,4,0
43,1,10,0,0,13,0
43,1,11,0,1,11,0
43,1,12,0,1,6,0
43,1,13,0,1,7,0
43,1,14,0,1,1,0
43,2,1,0,1,13,6
43,2,2,0,0,11,0
43,2,3,0,1,8,0
43,2,4,0,0,4,0
43,2,5,0,0,1,0
43,2,6,1,0,3,0
43,2,7,0,0,14,0
43,2,8,0,0,5,0
43,2,9,0,1,12,0
43,2,10,0,0,10,0
43,2,11,0,1,6,0
43,2,12,0,1,7,0
43,2,13,0,1,2,0
43,2,14,0,1,9,0
43,3,1,0,1,14,6
43,3,2,0,0,2,0
43,3,3,0,1,3,0
43,3,4,0,0,5,0
43,3,5,0,0,4,0
43,3,6,1,0,9,0
43,3,7,0,0,13,0
43,3,8,0,0,1,0
43,3,9,0,1,7,0
43,3,10,0,0,6,0
43,3,11,0,1,11,0
43,3,12,0,1,10,0
43,3,13,0,1,12,0
43,3,14,0,1,8,0
43,4,1,0,1,13,13
43,4,2,0,0,6,0
43,4,3,0,1,1,0
43,4,4,0,0,5,0
43,4,5,0,0,3,0
43,4,6,0,0,7,0
43,4,7,0,0,10,0
43,4,8,0,0,4,0
43,4,9,0,1,2,0
43,4,10,0,0,12,0
43,4,11,0,1,8,0
43,4,12,0,1,9,0
43,4,13,1,1,11,0
43,4,14,0,1,14,0
43,5,1,0,1,9,2
43,5,2,1,0,14,0
43,5,3,0,1,11,0
43,5,4,0,0,6,0
43,5,5,0,0,2,0
43,5,6,0,0,10,0
43,5,7,0,0,4,0
43,5,8,0,0,12,0
43,5,9,0,1,1,0
43,5,10,0,0,3,0
43,5,11,0,1,5,0
43,5,12,0,1,13,0
43,5,13,0,1,7,0
43,5,14,0,1,8,0
43,6,1,0,1,11,13
43,6,2,0,0,7,0
43,6,3,0,1,8,0
43,6,4,0,0,10,0
43,6,5,0,0,3,0
43,6,6,0,0,9,0
43,6,7,0,0,14,0
43,6,8,0,0,12,0
43,6,9,0,1,1,0
43,6,10,0,0,6,0
43,6,11,0,1,2,0
43,6,12,0,1,5,0
43,6,13,1,1,13,0
43,6,14,0,1,4,0
43,7,1,0,1,3,9
43,7,2,0,0,2,0
43,7,3,0,1,9,0
43,7,4,0,0,14,0
43,7,5,0,0,12,0
43,7,6,0,0,1,0
43,7,7,0,0,8,0
43,7,8,0,0,10,0
43,7,9,1,1,13,0
43,7,10,0,0,5,0
43,7,11,0,1,7,0
43,7,12,0,1,11,0
43,7,13,0,1,4,0
43,7,14,0,1,6,0
43,8,1,0,1,11,12
43,8,2,0,0,8,0
43,8,3,0,1,14,0
43,8,4,0,0,5,0
43,8,5,0,0,6,0
43,8,6,0,0,4,0
43,8,7,0,0,7,0
43,8,8,0,0,9,0
43,8,9,0,1,1,0
43,8,10,0,0,13,0
43,8,11,0,1,3,0
43,8,12,1,1,12,0
43,8,13,0,1,10,0
43,8,14,0,1,2,0
44,1,1,0,1,14,10
44,1,2,0,0,3,0
44,1,3,0,0,12,0
44,1,4,0,1,5,0
44,1,5,0,0,2,0
44,1,6,0,1,8,0
44,1,7,0,0,9,0
44,1,8,0,0,10,0
44,1,9,0,1,4,0
44,1,10,1,1,13,0
44,1,11,0,0,11,0
44,1,12,0,1,6,0
44,1,13,0,1,7,0
44,1,14,0,0,1,0
44,2,1,0,1,13,7
44,2,2,0,0,11,0
44,2,3,0,0,8,0
44,2,4,0,1,4,0
44,2,5,0,0,1,0
44,2,6,0,1,3,0
44,2,7,1,0,14,0
44,2,8,0,0,5,0
44,2,9,0,1,12,0
44,2,10,0,1,10,0
44,2,11,0,0,6,0
44,2,12,0,1,7,0
44,2,13,0,1,2,0
44,2,14,0,0,9,0
44,3,1,1,1,14,1
44,3,2,0,0,2,0
44,3,3,0,0,3,0
44,3,4,0,1,5,0
44,3,5,0,0,4,0
44,3,6,0,1,9,0
44,3,7,0,0,13,0
44,3,8,0,0,1,0
44,3,9,0,1,7,0
44,3,10,0,1,6,0
44,3,11,0,0,11,0
44,3,12,0,1,10,0
44,3,13,0,1,12,0
44,3,14,0,0,8,0
44,4,1,0,1,13,10
44,4,2,0,0,6,0
44,4,3,0,0,1,0
44,4,4,0,1,5,0
44,4,5,0,0,3,0
44,4,6,0,1,7,0
44,4,7,0,0,10,0
44,4,8,0,0,4,0
44,4,9,0,1,2,0
44,4,10,1,1,12,0
44,4,11,0,0,8,0
44,4,12,0,1,9,0
44,4,13,0,1,11,0
44,4,14,0,0,14,0
44,5,1,0,1,9,2
44,5,2,1,0,14,0
44,5,3,0,0,11,0
44,5,4,0,1,6,0
44,5,5,0,0,2,0
44,5,6,0,1,10,0
44,5,7,0,0,4,0
44,5,8,0,0,12,0
44,5,9,0,1,1,0
44,5,10,0,1,3,0
44,5,11,0,0,5,0
44,5,12,0,1,13,0
44,5,13,0,1,7,0
44,5,14,0,0,8,0
44,6,1,0,1,11,7
44,6,2,0,0,7,0
44,6,3,0,0,8,0
44,6,4,0,1,10,0
44,6,5,0,0,3,0
44,6,6,0,1,9,0
44,6,7,1,0,14,0
44,6,8,0,0,12,0
44,6,9,0,1,1,0
44,6,10,0,1,6,0
44,6,11,0,0,2,0
44,6,12,0,1,5,0
44,6,13,0,1,13,0
44,6,14,0,0,4,0
44,7,1,0,1,3,9
44,7,2,0,0,2,0
44,7,3,0,0,9,0
44,7,4,0,1,14,0
44,7,5,0,0,12,0
44,7,6,0,1,1,0
44,7,7,0,0,8,0
44,7,8,0,0,10,0
44,7,9,1,1,13,0
44,7,10,0,1,5,0
44,7,11,0,0,7,0
44,7,12,0,1,11,0
44,7,13,0,1,4,0
44,7,14,0,0,6,0
44,8,1,1,1,11,1
44,8,2,0,0,8,0
44,8,3,0,0,14,0
44,8,4,0,1,5,0
44,8,5,0,0,6,0
44,8,6,0,1,4,0
44,8,7,0,0,7,0
44,8,8,0,0,9,0
44,8,9,0,1,1,0
44,8,10,0,1,13,0
44,8,11,0,0,3,0
44,8,12,0,1,12,0
44,8,13,0,1,10,0
44,8,14,0,0,2,0
45,1,1,0,1,14,8
45,1,2,0,0,3,0
45,1,3,0,0,12,0
45,1,4,0,0,5,0
45,1,5,0,1,2,0
45,1,6,0,1,8,0
45,1,7,0,1,9,0
45,1,8,1,1,10,0
45,1,9,0,0,4,0
45,1,10,0,0,13,0
45,1,11,0,0,11,0
45,1,12,0,1,6,0
45,1,13,0,0,7,0
45,1,14,0,1,1,0
45,2,1,0,1,13,2
45,2,2,1,0,11,0
45,2,3,0,0,8,0
45,2,4,0,0,4,0
45,2,5,0,1,1,0
45,2,6,0,1,3,0
45,2,7,0,1,14,0
45,2,8,0,1,5,0
45,2,9,0,0,12,0
45,2,10,0,0,10,0
45,2,11,0,0,6,0
45,2,12,0,1,7,0
45,2,13,0,0,2,0
45,2,14,0,1,9,0
45,3,1,1,1,14,1
45,3,2,0,0,2,0
45,3,3,0,0,3,0
45,3,4,0,0,5,0
45,3,5,0,1,4,0
45,3,6,0,1,9,0
45,3,7,0,1,13,0
45,3,8,0,1,1,0
45,3,9,0,0,7,0
45,3,10,0,0,6,0
45,3,11,0,0,11,0
45,3,12,0,1,10,0
45,3,13,0,0,12,0
45,3,14,0,1,8,0
45,4,1,0,1,13,14
45,4,2,0,0,6,0
45,4,3,0,0,1,0
45,4,4,0,0,5,0
45,4,5,0,1,3,0
45,4,6,0,1,7,0
45,4,7,0,1,10,0
45,4,8,0,1,4,0
45,4,9,0,0,2,0
45,4,10,0,0,12,0
45,4,11,0,0,8,0
45,4,12,0,1,9,0
45,4,13,0,0,11,0
45,4,14,1,1,14,0
45,5,1,0,1,9,6
45,5,2,0,0,14,0
45,5,3,0,0,11,0
45,5,4,0,0,6,0
45,5,5,0,1,2,0
45,5,6,1,1,10,0
45,5,7,0,1,4,0
45,5,8,0,1,12,0
45,5,9,0,0,1,0
45,5,10,0,0,3,0
45,5,11,0,0,5,0
45,5,12,0,1,13,0
45,5,13,0,0,7,0
45,5,14,0,1,8,0
45,6,1,0,1,11,7
45,6,2,0,0,7,0
45,6,3,0,0,8,0
45,6,4,0,0,10,0
45,6,5,0,1,3,0
45,6,6,0,1,9,0
45,6,7,1,1,14,0
45,6,8,0,1,12,0
45,6,9,0,0,1,0
45,6,10,0,0,6,0
45,6,11,0,0,2,0
45,6,12,0,1,5,0
45,6,13,0,0,13,0
45,6,14,0,1,4,0
45,7,1,0,1,3,8
45,7,2,0,0,2,0
45,7,3,0,0,9,0
45,7,4,0,0,14,0
45,7,5,0,1,12,0
45,7,6,0,1,1,0
45,7,7,0,1,8,0
45,7,8,1,1,10,0
45,7,9,0,0,13,0
45,7,10,0,0,5,0
45,7,11,0,0,7,0
45,7,12,0,1,11,0
45,7,13,0,0,4,0
45,7,14,0,1,6,0
45,8,1,1,1,11,1
45,8,2,0,0,8,0
45,8,3,0,0,14,0
45,8,4,0,0,5,0
45,8,5,0,1,6,0
45,8,6,0,1,4,0
45,8,7,0,1,7,0
45,8,8,0,1,9,0
45,8,9,0,0,1,0
45,8,10,0,0,13,0
45,8,11,0,0,3,0
45,8,12,0,1,12,0
45,8,13,0,0,10,0
45,8,14,0,1,2,0
46,1,1,0,0,14,10
46,1,2,0,0,3,0
46,1,3,0,1,12,0
46,1,4,0,1,5,0
46,1,5,0,1,2,0
46,1,6,0,1,8,0
46,1,7,0,1,9,0
46,1,8,0,0,10,0
46,1,9,0,1,4,0
46,1,10,1,0,13,0
46,1,11,0,0,11,0
46,1,12,0,0,6,0
46,1,13,0,1,7,0
46,1,14,0,0,1,0
46,2,1,0,0,13,7
46,2,2,0,0,11,0
46,2,3,0,1,8,0
46,2,4,0,1,4,0
46,2,5,0,1,1,0
46,2,6,0,1,3,0
46,2,7,1,1,14,0
46,2,8,0,0,5,0
46,2,9,0,1,12,0
46,2,10,0,0,10,0
46,2,11,0,0,6,0
46,2,12,0,0,7,0
46,2,13,0,1,2,0
46,2,14,0,0,9,0
46,3,1,0,0,14,7
46,3,2,0,0,2,0
46,3,3,0,1,3,0
46,3,4,0,1,5,0
46,3,5,0,1,4,0
46,3,6,0,1,9,0
46,3,7,1,1,13,0
46,3,8,0,0,1,0
46,3,9,0,1,7,0
46,3,10,0,0,6,0
46,3,11,0,0,11,0
46,3,12,0,0,10,0
46,3,13,0,1,12,0
46,3,14,0,0,8,0
46,4,1,0,0,13,13
46,4,2,0,0,6,0
46,4,3,0,1,1,0
46,4,4,0,1,5,0
46,4,5,0,1,3,0
46,4,6,0,1,7,0
46,4,7,0,1,10,0
46,4,8,0,0,4,0
46,4,9,0,1,2,0
46,4,10,0,0,12,0
46,4,11,0,0,8,0
46,4,12,0,0,9,0
46,4,13,1,1,11,0
46,4,14,0,0,14,0
46,5,1,0,0,9,10
46,5,2,0,0,14,0
46,5,3,0,1,11,0
46,5,4,0,1,6,0
46,5,5,0,1,2,0
46,5,6,0,1,10,0
46,5,7,0,1,4,0
46,5,8,0,0,12,0
46,5,9,0,1,1,0
46,5,10,1,0,3,0
46,5,11,0,0,5,0
46,5,12,0,0,13,0
46,5,13,0,1,7,0
46,5,14,0,0,8,0
46,6,1,1,0,11,1
46,6,2,0,0,7,0
46,6,3,0,1,8,0
46,6,4,0,1,10,0
46,6,5,0,1,3,0
46,6,6,0,1,9,0
46,6,7,0,1,14,0
46,6,8,0,0,12,0
46,6,9,0,1,1,0
46,6,10,0,0,6,0
46,6,11,0,0,2,0
46,6,12,0,0,5,0
46,6,13,0,1,13,0
46,6,14,0,0,4,0
46,7,1,0,0,3,8
46,7,2,0,0,2,0
46,7,3,0,1,9,0
46,7,4,0,1,14,0
46,7,5,0,1,12,0
46,7,6,0,1,1,0
46,7,7,0,1,8,0
46,7,8,1,0,10,0
46,7,9,0,1,13,0
46,7,10,0,0,5,0
46,7,11,0,0,7,0
46,7,12,0,0,11,0
46,7,13,0,1,4,0
46,7,14,0,0,6,0
46,8,1,1,0,11,1
46,8,2,0,0,8,0
46,8,3,0,1,14,0
46,8,4,0,1,5,0
46,8,5,0,1,6,0
46,8,6,0,1,4,0
46,8,7,0,1,7,0
46,8,8,0,0,9,0
46,8,9,0,1,1,0
46,8,10,0,0,13,0
46,8,11,0,0,3,0
46,8,12,0,0,12,0
46,8,13,0,1,10,0
46,8,14,0,0,2,0
47,1,1,0,1,14,13
47,1,2,0,0,3,0
47,1,3,0,0,12,0
47,1,4,0,0,5,0
47,1,5,0,0,2,0
47,1,6,0,0,8,0
47,1,7,0,1,9,0
47,1,8,0,1,10,0
47,1,9,0,0,4,0
47,1,10,0,0,13,0
47,1,11,0,1,11,0
47,1,12,0,1,6,0
47,1,13,1,1,7,0
47,1,14,0,1,1,0
47,2,1,0,1,13,11
47,2,2,0,0,11,0
47,2,3,0,0,8,0
47,2,4,0,0,4,0
47,2,5,0,0,1,0
47,2,6,0,0,3,0
47,2,7,0,1,14,0
47,2,8,0,1,5,0
47,2,9,0,0,12,0
47,2,10,0,0,10,0
47,2,11,1,1,6,0
47,2,12,0,1,7,0
47,2,13,0,1,2,0
47,2,14,0,1,9,0
47,3,1,0,1,14,14
47,3,2,0,0,2,0
47,3,3,0,0,3,0
47,3,4,0,0,5,0
47,3,5,0,0,4,0
47,3,6,0,0,9,0
47,3,7,0,1,13,0
47,3,8,0,1,1,0
47,3,9,0,0,7,0
47,3,10,0,0,6,0
47,3,11,0,1,11,0
47,3,12,0,1,10,0
47,3,13,0,1,12,0
47,3,14,1,1,8,0
47,4,1,0,1,13,5
47,4,2,0,0,6,0
47,4,3,0,0,1,0
47,4,4,0,0,5,0
47,4,5,1,0,3,0
47,4,6,0,0,7,0
47,4,7,0,1,10,0
47,4,8,0,1,4,0
47,4,9,0,0,2,0
47,4,10,0,0,12,0
47,4,11,0,1,8,0
47,4,12,0,1,9,0
47,4,13,0,1,11,0
47,4,14,0,1,14,0
47,5,1,0,1,9,6
47,5,2,0,0,14,0
47,5,3,0,0,11,0
47,5,4,0,0,6,0
47,5,5,0,0,2,0
47,5,6,1,0,10,0
47,5,7,0,1,4,0
47,5,8,0,1,12,0
47,5,9,0,0,1,0
47,5,10,0,0,3,0
47,5,11,0,1,5,0
47,5,12,0,1,13,0
47,5,13,0,1,7,0
47,5,14,0,1,8,0
47,6,1,0,1,11,7
47,6,2,0,0,7,0
47,6,3,0,0,8,0
47,6,4,0,0,10,0
47,6,5,0,0,3,0
47,6,6,0,0,9,0
47,6,7,1,1,14,0
47,6,8,0,1,12,0
47,6,9,0,0,1,0
47,6,10,0,0,6,0
47,6,11,0,1,2,0
47,6,12,0,1,5,0
47,6,13,0,1,13,0
47,6,14,0,1,4,0
47,7,1,0,1,3,7
47,7,2,0,0,2,0
47,7,3,0,0,9,0
47,7,4,0,0,14,0
47,7,5,0,0,12,0
47,7,6,0,0,1,0
47,7,7,1,1,8,0
47,7,8,0,1,10,0
47,7,9,0,0,13,0
47,7,10,0,0,5,0
47,7,11,0,1,7,0
47,7,12,0,1,11,0
47,7,13,0,1,4,0
47,7,14,0,1,6,0
47,8,1,1,1,11,1
47,8,2,0,0,8,0
47,8,3,0,0,14,0
47,8,4,0,0,5,0
47,8,5,0,0,6,0
47,8,6,0,0,4,0
47,8,7,0,1,7,0
47,8,8,0,1,9,0
47,8,9,0,0,1,0
47,8,10,0,0,13,0
47,8,11,0,1,3,0
47,8,12,0,1,12,0
47,8,13,0,1,10,0
47,8,14,0,1,2,0
48,1,1,1,1,14,1
48,1,2,0,0,3,0
48,1,3,0,1,12,0
48,1,4,0,0,5,0
48,1,5,0,1,2,0
48,1,6,0,1,8,0
48,1,7,0,0,9,0
48,1,8,0,1,10,0
48,1,9,0,0,4,0
48,1,10,0,0,13,0
48,1,11,0,0,11,0
48,1,12,0,0,6,0
48,1,13,0,1,7,0
48,1,14,0,1,1,0
48,2,1,0,1,13,13
48,2,2,0,0,11,0
48,2,3,0,1,8,0
48,2,4,0,0,4,0
48,2,5,0,1,1,0
48,2,6,0,1,3,0
48,2,7,0,0,14,0
48,2,8,0,1,5,0
48,2,9,0,0,12,0
48,2,10,0,0,10,0
48,2,11,0,0,6,0
48,2,12,0,0,7,0
48,2,13,1,1,2,0
48,2,14,0,1,9,0
48,3,1,0,1,14,6
48,3,2,0,0,2,0
48,3,3,0,1,3,0
48,3,4,0,0,5,0
48,3,5,0,1,4,0
48,3,6,1,1,9,0
48,3,7,0,0,13,0
48,3,8,0,1,1,0
48,3,9,0,0,7,0
48,3,10,0,0,6,0
48,3,11,0,0,11,0
48,3,12,0,0,10,0
48,3,13,0,1,12,0
48,3,14,0,1,8,0
48,4,1,1,1,13,1
48,4,2,0,0,6,0
48,4,3,0,1,1,0
48,4,4,0,0,5,0
48,4,5,0,1,3,0
48,4,6,0,1,7,0
48,4,7,0,0,10,0
48,4,8,0,1,4,0
48,4,9,0,0,2,0
48,4,10,0,0,12,0
48,4,11,0,0,8,0
48,4,12,0,0,9,0
48,4,13,0,1,11,0
48,4,14,0,1,14,0
48,5,1,0,1,9,8
48,5,2,0,0,14,0
48,5,3,0,1,11,0
48,5,4,0,0,6,0
48,5,5,0,1,2,0
48,5,6,0,1,10,0
48,5,7,0,0,4,0
48,5,8,1,1,12,0
48,5,9,0,0,1,0
48,5,10,0,0,3,0
48,5,11,0,0,5,0
48,5,12,0,0,13,0
48,5,13,0,1,7,0
48,5,14,0,1,8,0
48,6,1,1,1,11,1
48,6,2,0,0,7,0
48,6,3,0,1,8,0
48,6,4,0,0,10,0
48,6,5,0,1,3,0
48,6,6,0,1,9,0
48,6,7,0,0,14,0
48,6,8,0,1,12,0
48,6,9,0,0,1,0
48,6,10,0,0,6,0
48,6,11,0,0,2,0
48,6,12,0,0,5,0
48,6,13,0,1,13,0
48,6,14,0,1,4,0
48,7,1,0,1,3,4
48,7,2,0,0,2,0
48,7,3,0,1,9,0
48,7,4,1,0,14,0
48,7,5,0,1,12,0
48,7,6,0,1,1,0
48,7,7,0,0,8,0
48,7,8,0,1,10,0
48,7,9,0,0,13,0
48,7,10,0,0,5,0
48,7,11,0,0,7,0
48,7,12,0,0,11,0
48,7,13,0,1,4,0
48,7,14,0,1,6,0
48,8,1,0,1,11,10
48,8,2,0,0,8,0
48,8,3,0,1,14,0
48,8,4,0,0,5,0
48,8,5,0,1,6,0
48,8,6,0,1,4,0
48,8,7,0,0,7,0
48,8,8,0,1,9,0
48,8,9,0,0,1,0
48,8,10,1,0,13,0
48,8,11,0,0,3,0
48,8,12,0,0,12,0
48,8,13,0,1,10,0
48,8,14,0,1,2,0
49,1,1,0,1,14,7
49,1,2,0,0,3,0
49,1,3,0,0,12,0
49,1,4,0,0,5,0
49,1,5,0,0,2,0
49,1,6,0,0,8,0
49,1,7,1,1,9,0
49,1,8,0,1,10,0
49,1,9,0,1,4,0
49,1,10,0,0,13,0
49,1,11,0,0,11,0
49,1,12,0,1,6,0
49,1,13,0,1,7,0
49,1,14,0,1,1,0
49,2,1,0,1,13,2
49,2,2,1,0,11,0
49,2,3,0,0,8,0
49,2,4,0,0,4,0
49,2,5,0,0,1,0
49,2,6,0,0,3,0
49,2,7,0,1,14,0
49,2,8,0,1,5,0
49,2,9,0,1,12,0
49,2,10,0,0,10,0
49,2,11,0,0,6,0
49,2,12,0,1,7,0
49,2,13,0,1,2,0
49,2,14,0,1,9,0
49,3,1,0,1,14,7
49,3,2,0,0,2,0
49,3,3,0,0,3,0
49,3,4,0,0,5,0
49,3,5,0,0,4,0
49,3,6,0,0,9,0
49,3,7,1,1,13,0
49,3,8,0,1,1,0
49,3,9,0,1,7,0
49,3,10,0,0,6,0
49,3,11,0,0,11,0
49,3,12,0,1,10,0
49,3,13,0,1,12,0
49,3,14,0,1,8,0
49,4,1,0,1,13,14
49,4,2,0,0,6,0
49,4,3,0,0,1,0
49,4,4,0,0,5,0
49,4,5,0,0,3,0
49,4,6,0,0,7,0
49,4,7,0,1,10,0
49,4,8,0,1,4,0
49,4,9,0,1,2,0
49,4,10,0,0,12,0
49,4,11,0,0,8,0
49,4,12,0,1,9,0
49,4,13,0,1,11,0
49,4,14,1,1,14,0
49,5,1,0,1,9,2
49,5,2,1,0,14,0
49,5,3,0,0,11,0
49,5,4,0,0,6,0
49,5,5,0,0,2,0
49,5,6,0,0,10,0
49,5,7,0,1,4,0
49,5,8,0,1,12,0
49,5,9,0,1,1,0
49,5,10,0,0,3,0
49,5,11,0,0,5,0
49,5,12,0,1,13,0
49,5,13,0,1,7,0
49,5,14,0,1,8,0
49,6,1,0,1,11,4
49,6,2,0,0,7,0
49,6,3,0,0,8,0
49,6,4,1,0,10,0
49,6,5,0,0,3,0
49,6,6,0,0,9,0
49,6,7,0,1,14,0
49,6,8,0,1,12,0
49,6,9,0,1,1,0
49,6,10,0,0,6,0
49,6,11,0,0,2,0
49,6,12,0,1,5,0
49,6,13,0,1,13,0
49,6,14,0,1,4,0
49,7,1,0,1,3,4
49,7,2,0,0,2,0
49,7,3,0,0,9,0
49,7,4,1,0,14,0
49,7,5,0,0,12,0
49,7,6,0,0,1,0
49,7,7,0,1,8,0
49,7,8,0,1,10,0
49,7,9,0,1,13,0
